timestamp,hour,day_of_week,month,is_weekend,is_holiday,temperature,cloud_cover,solar_irradiance,humidity,precipitation_prob,wind_speed,solar_generation,panel_temp,system_efficiency,battery_level,consumption,grid_ie,peak_flag,electricity_rate
2023-03-02 18:00:00,18,3,3,False,0,24.2,65,0,81,19,7,0.0,24.2,86,97,4.62,-4.62,1,12.5
2023-03-02 19:00:00,19,3,3,False,0,25.7,33,0,67,1,18,0.0,25.7,88,89,5.13,-5.13,1,12.5
2023-03-02 20:00:00,20,3,3,False,0,25.2,100,0,88,46,10,0.0,25.2,86,75,5.18,-5.18,1,12.5
2023-03-02 21:00:00,21,3,3,False,0,24.5,77,0,64,75,14,0.0,24.5,88,76,5.11,-5.11,1,12.5
2023-03-02 22:00:00,22,3,3,False,0,24.0,55,0,84,45,14,0.0,24.0,90,84,4.72,-4.72,1,12.5
2023-03-02 23:00:00,23,3,3,False,0,26.2,38,0,66,63,16,0.0,26.2,87,75,5.4,-5.4,0,8.5
2023-03-03 00:00:00,0,4,3,False,0,38.4,97,0,64,25,11,0.0,38.4,86,76,3.72,-3.72,0,8.5
2023-03-03 01:00:00,1,4,3,False,0,38.4,29,0,88,56,23,0.0,38.4,89,87,3.01,-3.01,0,8.5
2023-03-03 02:00:00,2,4,3,False,0,38.1,40,0,67,7,16,0.0,38.1,88,86,3.37,-3.37,0,8.5
2023-03-03 03:00:00,3,4,3,False,0,38.3,58,0,90,57,11,0.0,38.3,88,61,3.08,-3.08,0,8.5
2023-03-03 04:00:00,4,4,3,False,0,36.9,16,0,77,63,7,0.0,36.9,90,65,3.42,-3.42,0,8.5
2023-03-03 05:00:00,5,4,3,False,0,38.3,18,0,79,27,11,0.0,38.3,87,91,3.34,-3.34,0,8.5
2023-03-03 06:00:00,6,4,3,False,0,36.7,9,0,88,36,13,0.0,36.7,89,92,3.32,-3.32,0,8.5
2023-03-03 07:00:00,7,4,3,False,0,37.0,34,129,76,24,15,0.1,47.0,86,77,5.01,-4.9,0,8.5
2023-03-03 08:00:00,8,4,3,False,0,37.1,42,237,88,65,14,0.18,47.1,90,67,5.34,-5.16,0,8.5
2023-03-03 09:00:00,9,4,3,False,0,37.3,54,310,84,55,6,0.21,47.3,89,90,4.93,-4.71,0,8.5
2023-03-03 10:00:00,10,4,3,False,0,36.4,20,468,70,72,18,0.4,46.4,89,71,3.58,-3.18,0,8.5
2023-03-03 11:00:00,11,4,3,False,0,38.2,13,542,82,14,8,0.48,48.2,88,79,3.05,-2.57,0,8.5
2023-03-03 12:00:00,12,4,3,False,0,24.8,97,309,88,63,7,0.16,34.8,89,65,3.16,-3.0,0,8.5
2023-03-03 13:00:00,13,4,3,False,0,25.8,17,531,80,30,14,0.48,35.8,89,75,3.36,-2.87,0,8.5
2023-03-03 14:00:00,14,4,3,False,0,26.2,88,291,88,87,22,0.16,36.2,85,93,3.3,-3.14,0,8.5
2023-03-03 15:00:00,15,4,3,False,0,25.0,68,280,76,51,6,0.18,35.0,85,76,3.93,-3.74,0,8.5
2023-03-03 16:00:00,16,4,3,False,0,24.3,92,162,69,10,22,0.09,34.3,90,80,3.33,-3.24,0,8.5
2023-03-03 17:00:00,17,4,3,False,0,24.2,16,143,64,1,16,0.13,34.2,89,94,3.7,-3.57,0,8.5
2023-03-03 18:00:00,18,4,3,False,0,24.6,67,0,82,78,21,0.0,24.6,88,66,4.99,-4.99,1,12.5
2023-03-03 19:00:00,19,4,3,False,0,25.4,66,0,81,12,8,0.0,25.4,89,98,5.48,-5.48,1,12.5
2023-03-03 20:00:00,20,4,3,False,0,26.2,27,0,75,42,5,0.0,26.2,88,97,4.51,-4.51,1,12.5
2023-03-03 21:00:00,21,4,3,False,0,26.1,28,0,87,35,24,0.0,26.1,90,96,4.96,-4.96,1,12.5
2023-03-03 22:00:00,22,4,3,False,0,24.8,28,0,74,43,12,0.0,24.8,90,62,4.73,-4.73,1,12.5
2023-03-03 23:00:00,23,4,3,False,0,24.3,65,0,84,9,12,0.0,24.3,86,98,4.94,-4.94,0,8.5
2023-03-04 00:00:00,0,5,3,True,0,38.3,22,0,77,73,12,0.0,38.3,88,85,3.12,-3.12,0,8.5
2023-03-04 01:00:00,1,5,3,True,0,38.4,53,0,81,21,9,0.0,38.4,85,99,3.39,-3.39,0,8.5
2023-03-04 02:00:00,2,5,3,True,0,37.1,29,0,67,12,10,0.0,37.1,86,81,3.39,-3.39,0,8.5
2023-03-04 03:00:00,3,5,3,True,0,38.4,43,0,66,18,13,0.0,38.4,88,70,2.93,-2.93,0,8.5
2023-03-04 04:00:00,4,5,3,True,0,36.1,21,0,71,1,18,0.0,36.1,89,86,2.74,-2.74,0,8.5
2023-03-04 05:00:00,5,5,3,True,0,36.5,8,0,66,2,23,0.0,36.5,89,97,3.25,-3.25,0,8.5
2023-03-04 06:00:00,6,5,3,True,0,37.5,3,0,73,46,13,0.0,37.5,90,71,2.57,-2.57,0,8.5
2023-03-04 07:00:00,7,5,3,True,0,36.1,93,83,82,54,10,0.04,46.1,88,88,4.24,-4.2,0,8.5
2023-03-04 08:00:00,8,5,3,True,0,36.9,82,177,89,30,10,0.1,46.9,88,84,4.16,-4.06,0,8.5
2023-03-04 09:00:00,9,5,3,True,0,37.8,86,242,83,72,17,0.13,47.8,89,90,4.17,-4.04,0,8.5
2023-03-04 10:00:00,10,5,3,True,0,37.7,60,364,79,34,5,0.24,47.7,89,69,3.46,-3.22,0,8.5
2023-03-04 11:00:00,11,5,3,True,0,36.8,36,476,71,71,16,0.37,46.8,89,71,2.81,-2.43,0,8.5
2023-03-04 12:00:00,12,5,3,True,0,24.3,18,546,84,46,14,0.5,34.3,86,72,2.62,-2.12,0,8.5
2023-03-04 13:00:00,13,5,3,True,0,25.6,66,389,77,93,21,0.26,35.6,89,81,3.48,-3.22,0,8.5
2023-03-04 14:00:00,14,5,3,True,0,25.0,59,367,86,45,22,0.26,35.0,89,61,2.54,-2.28,0,8.5
2023-03-04 15:00:00,15,5,3,True,0,24.2,29,363,73,77,19,0.31,34.2,89,97,2.57,-2.26,0,8.5
2023-03-04 16:00:00,16,5,3,True,0,23.7,12,282,69,99,12,0.26,33.7,85,64,2.53,-2.26,0,8.5
2023-03-04 17:00:00,17,5,3,True,0,26.4,23,137,73,76,12,0.12,36.4,88,83,2.58,-2.46,0,8.5
2023-03-04 18:00:00,18,5,3,True,0,26.2,81,0,68,95,23,0.0,26.2,88,96,4.83,-4.83,1,12.5
2023-03-04 19:00:00,19,5,3,True,0,24.5,3,0,89,27,13,0.0,24.5,88,60,4.97,-4.97,1,12.5
2023-03-04 20:00:00,20,5,3,True,0,24.1,88,0,78,66,15,0.0,24.1,89,66,4.83,-4.83,1,12.5
2023-03-04 21:00:00,21,5,3,True,0,24.1,61,0,86,80,11,0.0,24.1,89,72,4.02,-4.02,1,12.5
2023-03-04 22:00:00,22,5,3,True,0,26.4,24,0,75,79,18,0.0,26.4,86,91,4.31,-4.31,1,12.5
2023-03-04 23:00:00,23,5,3,True,0,24.4,91,0,60,50,17,0.0,24.4,90,98,4.16,-4.16,0,8.5
2023-03-05 00:00:00,0,6,3,True,0,36.4,55,0,84,83,22,0.0,36.4,88,65,3.08,-3.08,0,8.5
2023-03-05 01:00:00,1,6,3,True,0,38.0,17,0,66,63,19,0.0,38.0,88,70,2.63,-2.63,0,8.5
2023-03-05 02:00:00,2,6,3,True,0,38.3,54,0,62,62,7,0.0,38.3,85,97,3.18,-3.18,0,8.5
2023-03-05 03:00:00,3,6,3,True,0,38.1,89,0,69,64,14,0.0,38.1,87,91,2.54,-2.54,0,8.5
2023-03-05 04:00:00,4,6,3,True,0,36.7,53,0,61,77,13,0.0,36.7,87,73,2.58,-2.58,0,8.5
2023-03-05 05:00:00,5,6,3,True,0,38.5,16,0,70,53,10,0.0,38.5,88,88,3.43,-3.43,0,8.5
2023-03-05 06:00:00,6,6,3,True,0,36.1,73,0,88,31,8,0.0,36.1,88,74,3.44,-3.44,0,8.5
2023-03-05 07:00:00,7,6,3,True,0,37.3,28,133,79,46,24,0.11,47.3,87,63,4.53,-4.42,0,8.5
2023-03-05 08:00:00,8,6,3,True,0,38.4,13,280,70,34,16,0.25,48.4,90,62,4.04,-3.8,0,8.5
2023-03-05 09:00:00,9,6,3,True,0,35.7,57,303,73,39,9,0.21,45.7,85,96,4.4,-4.19,0,8.5
2023-03-05 10:00:00,10,6,3,True,0,35.5,51,387,88,69,19,0.28,45.5,89,71,2.87,-2.59,0,8.5
2023-03-05 11:00:00,11,6,3,True,0,37.8,36,476,67,87,15,0.37,47.8,88,72,3.37,-3.0,0,8.5
2023-03-05 12:00:00,12,6,3,True,0,24.1,69,393,71,27,22,0.26,34.1,86,97,2.56,-2.3,0,8.5
2023-03-05 13:00:00,13,6,3,True,0,26.4,30,493,77,45,6,0.42,36.4,89,64,2.52,-2.11,0,8.5
2023-03-05 14:00:00,14,6,3,True,0,25.0,21,465,89,40,10,0.42,35.0,86,66,3.03,-2.62,0,8.5
2023-03-05 15:00:00,15,6,3,True,0,25.2,86,242,74,99,18,0.14,35.2,88,78,3.03,-2.89,0,8.5
2023-03-05 16:00:00,16,6,3,True,0,26.2,66,201,82,20,22,0.13,36.2,89,70,3.15,-3.01,0,8.5
2023-03-05 17:00:00,17,6,3,True,0,24.0,31,131,73,66,15,0.11,34.0,89,90,3.42,-3.31,0,8.5
2023-03-05 18:00:00,18,6,3,True,0,25.4,65,0,62,57,14,0.0,25.4,85,63,4.05,-4.05,1,12.5
2023-03-05 19:00:00,19,6,3,True,0,25.1,16,0,69,68,23,0.0,25.1,86,93,4.37,-4.37,1,12.5
2023-03-05 20:00:00,20,6,3,True,0,24.9,51,0,77,95,20,0.0,24.9,87,96,4.04,-4.04,1,12.5
2023-03-05 21:00:00,21,6,3,True,0,25.7,58,0,79,27,22,0.0,25.7,88,79,4.58,-4.58,1,12.5
2023-03-05 22:00:00,22,6,3,True,0,24.5,6,0,89,92,11,0.0,24.5,90,92,4.86,-4.86,1,12.5
2023-03-05 23:00:00,23,6,3,True,0,23.9,47,0,90,50,7,0.0,23.9,87,96,4.95,-4.95,0,8.5
2023-03-06 00:00:00,0,0,3,False,0,37.2,93,0,71,63,19,0.0,37.2,90,75,3.36,-3.36,0,8.5
2023-03-06 01:00:00,1,0,3,False,0,35.9,66,0,70,66,7,0.0,35.9,86,95,3.74,-3.74,0,8.5
2023-03-06 02:00:00,2,0,3,False,0,36.4,72,0,80,66,16,0.0,36.4,86,70,3.3,-3.3,0,8.5
2023-03-06 03:00:00,3,0,3,False,0,36.9,81,0,68,43,11,0.0,36.9,87,87,3.9,-3.9,0,8.5
2023-03-06 04:00:00,4,0,3,False,0,36.7,82,0,87,99,17,0.0,36.7,87,69,3.43,-3.43,0,8.5
2023-03-06 05:00:00,5,0,3,False,0,35.5,87,0,66,61,5,0.0,35.5,87,77,3.15,-3.15,0,8.5
2023-03-06 06:00:00,6,0,3,False,0,37.9,33,0,62,90,18,0.0,37.9,85,90,3.44,-3.44,0,8.5
2023-03-06 07:00:00,7,0,3,False,0,37.8,83,91,68,19,20,0.05,47.8,89,96,4.69,-4.64,0,8.5
2023-03-06 08:00:00,8,0,3,False,0,36.5,14,279,62,20,19,0.25,46.5,89,92,4.85,-4.6,0,8.5
2023-03-06 09:00:00,9,0,3,False,0,38.5,9,405,81,13,17,0.37,48.5,90,89,4.95,-4.58,0,8.5
2023-03-06 10:00:00,10,0,3,False,0,37.5,12,489,63,12,13,0.44,47.5,87,64,3.16,-2.72,0,8.5
2023-03-06 11:00:00,11,0,3,False,0,37.9,9,554,84,93,18,0.5,47.9,86,99,3.75,-3.25,0,8.5
2023-03-06 12:00:00,12,0,3,False,0,23.5,44,468,75,21,11,0.36,33.5,88,87,4.0,-3.63,0,8.5
2023-03-06 13:00:00,13,0,3,False,0,25.5,86,331,86,79,15,0.19,35.5,87,72,3.58,-3.39,0,8.5
2023-03-06 14:00:00,14,0,3,False,0,25.3,32,437,74,72,17,0.37,35.3,90,76,3.13,-2.76,0,8.5
2023-03-06 15:00:00,15,0,3,False,0,23.8,85,244,78,34,25,0.14,33.8,86,62,3.12,-2.98,0,8.5
2023-03-06 16:00:00,16,0,3,False,0,25.3,46,231,68,94,19,0.18,35.3,87,68,3.41,-3.23,0,8.5
2023-03-06 17:00:00,17,0,3,False,0,26.2,51,115,61,59,19,0.09,36.2,86,96,3.97,-3.88,0,8.5
2023-03-06 18:00:00,18,0,3,False,0,25.9,49,0,62,62,18,0.0,25.9,90,69,4.85,-4.85,1,12.5
2023-03-06 19:00:00,19,0,3,False,0,25.8,20,0,79,67,7,0.0,25.8,89,73,4.62,-4.62,1,12.5
2023-03-06 20:00:00,20,0,3,False,0,25.0,34,0,78,16,18,0.0,25.0,87,67,4.55,-4.55,1,12.5
2023-03-06 21:00:00,21,0,3,False,0,25.8,40,0,83,47,9,0.0,25.8,90,64,4.92,-4.92,1,12.5
2023-03-06 22:00:00,22,0,3,False,0,25.8,9,0,69,75,19,0.0,25.8,90,89,4.73,-4.73,1,12.5
2023-03-06 23:00:00,23,0,3,False,0,26.3,70,0,62,21,11,0.0,26.3,89,97,4.62,-4.62,0,8.5
2023-03-07 00:00:00,0,1,3,False,0,36.9,64,0,70,88,16,0.0,36.9,86,87,3.59,-3.59,0,8.5
2023-03-07 01:00:00,1,1,3,False,0,36.1,65,0,63,80,11,0.0,36.1,87,81,3.59,-3.59,0,8.5
2023-03-07 02:00:00,2,1,3,False,0,37.5,26,0,72,5,11,0.0,37.5,88,97,3.68,-3.68,0,8.5
2023-03-07 03:00:00,3,1,3,False,0,35.8,55,0,69,33,22,0.0,35.8,89,92,3.54,-3.54,0,8.5
2023-03-07 04:00:00,4,1,3,False,0,36.0,4,0,85,49,16,0.0,36.0,87,71,3.12,-3.12,0,8.5
2023-03-07 05:00:00,5,1,3,False,0,37.3,18,0,80,61,8,0.0,37.3,88,73,3.38,-3.38,0,8.5
2023-03-07 06:00:00,6,1,3,False,0,38.2,63,0,79,72,5,0.0,38.2,87,90,3.85,-3.85,0,8.5
2023-03-07 07:00:00,7,1,3,False,0,37.5,84,90,62,24,15,0.05,47.5,88,71,4.68,-4.63,0,8.5
2023-03-07 08:00:00,8,1,3,False,0,36.0,32,252,83,76,22,0.2,46.0,87,96,5.41,-5.21,0,8.5
2023-03-07 09:00:00,9,1,3,False,0,37.2,22,377,64,59,19,0.32,47.2,90,97,5.31,-4.99,0,8.5
2023-03-07 10:00:00,10,1,3,False,0,35.9,71,335,65,49,23,0.21,45.9,86,88,3.5,-3.29,0,8.5
2023-03-07 11:00:00,11,1,3,False,0,36.9,66,389,62,51,13,0.25,46.9,86,69,3.45,-3.2,0,8.5
2023-03-07 12:00:00,12,1,3,False,0,23.9,54,438,75,57,17,0.32,33.9,85,83,3.44,-3.12,0,8.5
2023-03-07 13:00:00,13,1,3,False,0,25.4,27,502,68,38,18,0.43,35.4,88,80,3.14,-2.71,0,8.5
2023-03-07 14:00:00,14,1,3,False,0,24.3,90,286,84,100,13,0.16,34.3,90,78,3.85,-3.69,0,8.5
2023-03-07 15:00:00,15,1,3,False,0,26.1,86,242,74,46,24,0.14,36.1,85,89,3.81,-3.67,0,8.5
2023-03-07 16:00:00,16,1,3,False,0,24.1,7,290,64,51,5,0.28,34.1,86,93,3.04,-2.76,0,8.5
2023-03-07 17:00:00,17,1,3,False,0,25.9,68,102,87,14,6,0.07,35.9,85,93,3.97,-3.9,0,8.5
2023-03-07 18:00:00,18,1,3,False,0,25.3,61,0,79,33,13,0.0,25.3,87,63,5.18,-5.18,1,12.5
2023-03-07 19:00:00,19,1,3,False,0,23.7,61,0,69,14,11,0.0,23.7,87,90,5.3,-5.3,1,12.5
2023-03-07 20:00:00,20,1,3,False,0,26.0,54,0,84,66,19,0.0,26.0,88,72,5.03,-5.03,1,12.5
2023-03-07 21:00:00,21,1,3,False,0,25.3,67,0,70,32,18,0.0,25.3,88,72,4.68,-4.68,1,12.5
2023-03-07 22:00:00,22,1,3,False,0,23.5,32,0,61,43,12,0.0,23.5,86,96,4.84,-4.84,1,12.5
2023-03-07 23:00:00,23,1,3,False,0,25.1,90,0,87,2,17,0.0,25.1,88,87,4.92,-4.92,0,8.5
2023-03-08 00:00:00,0,2,3,False,0,35.9,46,0,74,77,23,0.0,35.9,88,61,3.02,-3.02,0,8.5
2023-03-08 01:00:00,1,2,3,False,0,36.1,62,0,64,75,10,0.0,36.1,86,68,3.37,-3.37,0,8.5
2023-03-08 02:00:00,2,2,3,False,0,37.4,67,0,79,65,7,0.0,37.4,88,87,3.61,-3.61,0,8.5
2023-03-08 03:00:00,3,2,3,False,0,37.6,46,0,83,73,18,0.0,37.6,87,89,3.31,-3.31,0,8.5
2023-03-08 04:00:00,4,2,3,False,0,36.1,71,0,81,47,9,0.0,36.1,87,98,4.0,-4.0,0,8.5
2023-03-08 05:00:00,5,2,3,False,0,37.0,26,0,68,68,10,0.0,37.0,88,83,3.09,-3.09,0,8.5
2023-03-08 06:00:00,6,2,3,False,0,36.7,44,0,79,71,24,0.0,36.7,88,81,3.64,-3.64,0,8.5
2023-03-08 07:00:00,7,2,3,False,0,38.4,13,145,88,11,14,0.13,48.4,88,64,4.51,-4.38,0,8.5
2023-03-08 08:00:00,8,2,3,False,0,36.1,92,162,74,91,25,0.08,46.1,89,71,4.88,-4.8,0,8.5
2023-03-08 09:00:00,9,2,3,False,0,36.8,14,394,77,98,16,0.35,46.8,89,68,5.12,-4.77,0,8.5
2023-03-08 10:00:00,10,2,3,False,0,38.1,18,473,74,65,17,0.41,48.1,86,95,3.78,-3.37,0,8.5
2023-03-08 11:00:00,11,2,3,False,0,36.1,74,365,65,56,11,0.22,46.1,89,86,3.93,-3.71,0,8.5
2023-03-08 12:00:00,12,2,3,False,0,24.7,20,540,74,32,7,0.49,34.7,85,66,3.13,-2.65,0,8.5
2023-03-08 13:00:00,13,2,3,False,0,25.4,37,473,88,93,7,0.38,35.4,88,70,3.96,-3.58,0,8.5
2023-03-08 14:00:00,14,2,3,False,0,24.3,2,515,69,96,10,0.51,34.3,90,72,3.41,-2.9,0,8.5
2023-03-08 15:00:00,15,2,3,False,0,25.7,87,240,73,11,10,0.13,35.7,86,96,3.7,-3.57,0,8.5
2023-03-08 16:00:00,16,2,3,False,0,24.8,72,192,80,20,19,0.12,34.8,86,82,3.78,-3.66,0,8.5
2023-03-08 17:00:00,17,2,3,False,0,26.0,56,112,89,43,21,0.08,36.0,87,93,3.66,-3.58,0,8.5
2023-03-08 18:00:00,18,2,3,False,0,25.1,95,0,70,21,19,0.0,25.1,87,97,4.86,-4.86,1,12.5
2023-03-08 19:00:00,19,2,3,False,0,24.9,94,0,80,83,21,0.0,24.9,87,64,5.08,-5.08,1,12.5
2023-03-08 20:00:00,20,2,3,False,0,26.3,90,0,89,3,22,0.0,26.3,89,94,4.88,-4.88,1,12.5
2023-03-08 21:00:00,21,2,3,False,0,23.8,75,0,71,84,21,0.0,23.8,88,71,5.24,-5.24,1,12.5
2023-03-08 22:00:00,22,2,3,False,0,24.5,55,0,86,70,9,0.0,24.5,89,93,5.35,-5.35,1,12.5
2023-03-08 23:00:00,23,2,3,False,0,24.4,12,0,67,34,7,0.0,24.4,87,64,4.93,-4.93,0,8.5
2023-03-09 00:00:00,0,3,3,False,0,37.6,72,0,77,33,17,0.0,37.6,88,96,3.68,-3.68,0,8.5
2023-03-09 01:00:00,1,3,3,False,0,35.7,68,0,61,49,16,0.0,35.7,86,93,3.52,-3.52,0,8.5
2023-03-09 02:00:00,2,3,3,False,0,36.6,92,0,86,2,6,0.0,36.6,86,68,3.79,-3.79,0,8.5
2023-03-09 03:00:00,3,3,3,False,0,35.6,28,0,89,41,12,0.0,35.6,88,87,3.56,-3.56,0,8.5
2023-03-09 04:00:00,4,3,3,False,0,35.7,37,0,87,49,11,0.0,35.7,86,67,3.36,-3.36,0,8.5
2023-03-09 05:00:00,5,3,3,False,0,36.4,84,0,73,47,8,0.0,36.4,87,94,3.8,-3.8,0,8.5
2023-03-09 06:00:00,6,3,3,False,0,36.3,44,0,60,41,8,0.0,36.3,86,96,3.26,-3.26,0,8.5
2023-03-09 07:00:00,7,3,3,False,0,37.6,13,145,67,52,11,0.13,47.6,89,88,5.23,-5.11,0,8.5
2023-03-09 08:00:00,8,3,3,False,0,36.9,10,285,75,9,12,0.26,46.9,88,89,4.55,-4.29,0,8.5
2023-03-09 09:00:00,9,3,3,False,0,37.2,35,350,65,8,20,0.27,47.2,89,81,4.91,-4.63,0,8.5
2023-03-09 10:00:00,10,3,3,False,0,38.0,22,463,73,21,21,0.39,48.0,85,91,3.49,-3.1,0,8.5
2023-03-09 11:00:00,11,3,3,False,0,36.2,5,566,63,73,10,0.53,46.2,89,90,3.82,-3.3,0,8.5
2023-03-09 12:00:00,12,3,3,False,0,24.8,57,429,70,20,5,0.31,34.8,88,67,3.01,-2.7,0,8.5
2023-03-09 13:00:00,13,3,3,False,0,24.9,48,441,85,55,9,0.33,34.9,87,87,3.73,-3.39,0,8.5
2023-03-09 14:00:00,14,3,3,False,0,26.2,43,408,71,82,13,0.32,36.2,86,68,3.71,-3.39,0,8.5
2023-03-09 15:00:00,15,3,3,False,0,25.7,12,399,73,47,12,0.37,35.7,85,60,3.33,-2.96,0,8.5
2023-03-09 16:00:00,16,3,3,False,0,23.8,27,260,80,61,8,0.22,33.8,88,66,3.77,-3.55,0,8.5
2023-03-09 17:00:00,17,3,3,False,0,25.4,40,124,83,5,15,0.1,35.4,90,90,3.5,-3.4,0,8.5
2023-03-09 18:00:00,18,3,3,False,0,24.2,87,0,63,63,11,0.0,24.2,85,84,4.71,-4.71,1,12.5
2023-03-09 19:00:00,19,3,3,False,0,26.2,0,0,76,81,25,0.0,26.2,86,97,4.96,-4.96,1,12.5
2023-03-09 20:00:00,20,3,3,False,0,24.5,40,0,75,27,15,0.0,24.5,88,76,4.99,-4.99,1,12.5
2023-03-09 21:00:00,21,3,3,False,0,24.1,93,0,64,85,22,0.0,24.1,89,69,4.5,-4.5,1,12.5
2023-03-09 22:00:00,22,3,3,False,0,25.7,3,0,90,67,9,0.0,25.7,86,86,5.09,-5.09,1,12.5
2023-03-09 23:00:00,23,3,3,False,0,24.7,20,0,63,50,16,0.0,24.7,86,92,4.56,-4.56,0,8.5
2023-03-10 00:00:00,0,4,3,False,0,38.5,77,0,77,36,18,0.0,38.5,88,65,3.93,-3.93,0,8.5
2023-03-10 01:00:00,1,4,3,False,0,37.6,98,0,78,1,10,0.0,37.6,85,92,3.91,-3.91,0,8.5
2023-03-10 02:00:00,2,4,3,False,0,38.0,62,0,81,47,7,0.0,38.0,87,64,3.61,-3.61,0,8.5
2023-03-10 03:00:00,3,4,3,False,0,36.1,16,0,87,51,12,0.0,36.1,85,76,3.98,-3.98,0,8.5
2023-03-10 04:00:00,4,4,3,False,0,36.1,49,0,84,38,19,0.0,36.1,87,91,3.98,-3.98,0,8.5
2023-03-10 05:00:00,5,4,3,False,0,36.9,23,0,76,77,6,0.0,36.9,89,62,3.06,-3.06,0,8.5
2023-03-10 06:00:00,6,4,3,False,0,38.3,52,0,89,85,24,0.0,38.3,86,86,3.94,-3.94,0,8.5
2023-03-10 07:00:00,7,4,3,False,0,35.9,76,96,64,55,16,0.06,45.9,86,96,4.95,-4.89,0,8.5
2023-03-10 08:00:00,8,4,3,False,0,35.7,69,196,76,70,8,0.12,45.7,85,92,5.3,-5.17,0,8.5
2023-03-10 09:00:00,9,4,3,False,0,38.1,78,259,81,22,7,0.15,48.1,89,91,5.06,-4.91,0,8.5
2023-03-10 10:00:00,10,4,3,False,0,38.0,59,367,79,87,17,0.24,48.0,90,92,3.56,-3.32,0,8.5
2023-03-10 11:00:00,11,4,3,False,0,35.7,70,377,75,51,23,0.23,45.7,88,82,3.67,-3.44,0,8.5
2023-03-10 12:00:00,12,4,3,False,0,25.6,59,423,80,16,25,0.3,35.6,86,72,3.75,-3.45,0,8.5
2023-03-10 13:00:00,13,4,3,False,0,24.4,3,571,77,26,24,0.56,34.4,87,85,3.58,-3.02,0,8.5
2023-03-10 14:00:00,14,4,3,False,0,26.5,95,273,78,49,21,0.14,36.5,87,65,3.63,-3.49,0,8.5
2023-03-10 15:00:00,15,4,3,False,0,25.6,92,229,69,44,22,0.12,35.6,89,66,3.07,-2.95,0,8.5
2023-03-10 16:00:00,16,4,3,False,0,26.4,8,288,65,76,9,0.27,36.4,89,62,3.33,-3.06,0,8.5
2023-03-10 17:00:00,17,4,3,False,0,25.6,82,91,89,48,17,0.05,35.6,86,91,3.92,-3.86,0,8.5
2023-03-10 18:00:00,18,4,3,False,0,26.0,92,0,81,0,12,0.0,26.0,89,74,5.17,-5.17,1,12.5
2023-03-10 19:00:00,19,4,3,False,0,25.7,71,0,87,81,23,0.0,25.7,88,96,5.07,-5.07,1,12.5
2023-03-10 20:00:00,20,4,3,False,0,25.2,89,0,89,53,10,0.0,25.2,86,76,4.92,-4.92,1,12.5
2023-03-10 21:00:00,21,4,3,False,0,25.4,65,0,90,88,7,0.0,25.4,86,90,4.55,-4.55,1,12.5
2023-03-10 22:00:00,22,4,3,False,0,24.2,9,0,78,39,12,0.0,24.2,88,82,5.17,-5.17,1,12.5
2023-03-10 23:00:00,23,4,3,False,0,23.7,77,0,70,57,23,0.0,23.7,90,85,5.43,-5.43,0,8.5
2023-03-11 00:00:00,0,5,3,True,0,37.2,61,0,74,59,18,0.0,37.2,87,73,3.24,-3.24,0,8.5
2023-03-11 01:00:00,1,5,3,True,0,38.4,55,0,74,82,15,0.0,38.4,86,65,3.36,-3.36,0,8.5
2023-03-11 02:00:00,2,5,3,True,0,35.5,52,0,72,13,8,0.0,35.5,89,99,2.85,-2.85,0,8.5
2023-03-11 03:00:00,3,5,3,True,0,37.8,75,0,61,10,10,0.0,37.8,86,61,3.07,-3.07,0,8.5
2023-03-11 04:00:00,4,5,3,True,0,37.3,85,0,89,74,10,0.0,37.3,87,67,2.92,-2.92,0,8.5
2023-03-11 05:00:00,5,5,3,True,0,37.2,65,0,70,16,18,0.0,37.2,86,76,3.32,-3.32,0,8.5
2023-03-11 06:00:00,6,5,3,True,0,35.8,31,0,74,21,15,0.0,35.8,86,95,2.76,-2.76,0,8.5
2023-03-11 07:00:00,7,5,3,True,0,35.9,63,106,67,7,11,0.07,45.9,89,94,4.31,-4.24,0,8.5
2023-03-11 08:00:00,8,5,3,True,0,35.9,77,184,84,56,18,0.11,45.9,90,95,4.62,-4.52,0,8.5
2023-03-11 09:00:00,9,5,3,True,0,38.3,6,411,64,18,13,0.38,48.3,89,61,4.4,-4.02,0,8.5
2023-03-11 10:00:00,10,5,3,True,0,38.1,51,387,67,21,21,0.27,48.1,87,74,2.84,-2.56,0,8.5
2023-03-11 11:00:00,11,5,3,True,0,36.0,77,357,68,52,14,0.21,46.0,86,99,3.4,-3.19,0,8.5
2023-03-11 12:00:00,12,5,3,True,0,25.4,36,492,70,13,8,0.4,35.4,88,79,3.19,-2.79,0,8.5
2023-03-11 13:00:00,13,5,3,True,0,25.3,40,464,75,81,17,0.37,35.3,87,81,2.92,-2.55,0,8.5
2023-03-11 14:00:00,14,5,3,True,0,25.4,89,289,71,83,13,0.16,35.4,88,94,3.04,-2.88,0,8.5
2023-03-11 15:00:00,15,5,3,True,0,23.7,37,346,80,74,14,0.28,33.7,88,93,2.87,-2.59,0,8.5
2023-03-11 16:00:00,16,5,3,True,0,24.2,38,243,82,50,18,0.2,34.2,85,82,2.79,-2.6,0,8.5
2023-03-11 17:00:00,17,5,3,True,0,24.5,83,91,78,89,21,0.05,34.5,86,100,3.4,-3.35,0,8.5
2023-03-11 18:00:00,18,5,3,True,0,24.2,29,0,70,15,22,0.0,24.2,90,83,4.13,-4.13,1,12.5
